/usr/local/bin/fastp -i 49937_1#44_1.fastq.gz -I 49937_1#44_2.fastq.gz -o trimmed/49937_1#44_1_tr.fastq.gz -O trimmed/49937_1#44_2_tr.fastq.gz -j trimmed/49937_1#44.json -h trimmed/49937_1#44.html 	2449002	2431340
/usr/local/bin/fastp -i 49937_1#45_1.fastq.gz -I 49937_1#45_2.fastq.gz -o trimmed/49937_1#45_1_tr.fastq.gz -O trimmed/49937_1#45_2_tr.fastq.gz -j trimmed/49937_1#45.json -h trimmed/49937_1#45.html 	1902854	1891758
/usr/local/bin/fastp -i 49937_1#46_1.fastq.gz -I 49937_1#46_2.fastq.gz -o trimmed/49937_1#46_1_tr.fastq.gz -O trimmed/49937_1#46_2_tr.fastq.gz -j trimmed/49937_1#46.json -h trimmed/49937_1#46.html 	2178018	2156040
/usr/local/bin/fastp -i 49937_1#47_1.fastq.gz -I 49937_1#47_2.fastq.gz -o trimmed/49937_1#47_1_tr.fastq.gz -O trimmed/49937_1#47_2_tr.fastq.gz -j trimmed/49937_1#47.json -h trimmed/49937_1#47.html 	2522634	2500718
/usr/local/bin/fastp -i 49937_1#48_1.fastq.gz -I 49937_1#48_2.fastq.gz -o trimmed/49937_1#48_1_tr.fastq.gz -O trimmed/49937_1#48_2_tr.fastq.gz -j trimmed/49937_1#48.json -h trimmed/49937_1#48.html 	2423916	2405646
/usr/local/bin/fastp -i 49937_1#49_1.fastq.gz -I 49937_1#49_2.fastq.gz -o trimmed/49937_1#49_1_tr.fastq.gz -O trimmed/49937_1#49_2_tr.fastq.gz -j trimmed/49937_1#49.json -h trimmed/49937_1#49.html 	1881122	1861692
/usr/local/bin/fastp -i 49937_1#4_1.fastq.gz -I 49937_1#4_2.fastq.gz -o trimmed/49937_1#4_1_tr.fastq.gz -O trimmed/49937_1#4_2_tr.fastq.gz -j trimmed/49937_1#4.json -h trimmed/49937_1#4.html 	3079584	3056392
/usr/local/bin/fastp -i 49937_1#50_1.fastq.gz -I 49937_1#50_2.fastq.gz -o trimmed/49937_1#50_1_tr.fastq.gz -O trimmed/49937_1#50_2_tr.fastq.gz -j trimmed/49937_1#50.json -h trimmed/49937_1#50.html 	2208848	2188538
/usr/local/bin/fastp -i 49937_1#51_1.fastq.gz -I 49937_1#51_2.fastq.gz -o trimmed/49937_1#51_1_tr.fastq.gz -O trimmed/49937_1#51_2_tr.fastq.gz -j trimmed/49937_1#51.json -h trimmed/49937_1#51.html 	2178170	2158106
/usr/local/bin/fastp -i 49937_1#52_1.fastq.gz -I 49937_1#52_2.fastq.gz -o trimmed/49937_1#52_1_tr.fastq.gz -O trimmed/49937_1#52_2_tr.fastq.gz -j trimmed/49937_1#52.json -h trimmed/49937_1#52.html 	2058774	2038628
/usr/local/bin/fastp -i 49937_1#53_1.fastq.gz -I 49937_1#53_2.fastq.gz -o trimmed/49937_1#53_1_tr.fastq.gz -O trimmed/49937_1#53_2_tr.fastq.gz -j trimmed/49937_1#53.json -h trimmed/49937_1#53.html 	2259702	2239132
/usr/local/bin/fastp -i 49937_1#54_1.fastq.gz -I 49937_1#54_2.fastq.gz -o trimmed/49937_1#54_1_tr.fastq.gz -O trimmed/49937_1#54_2_tr.fastq.gz -j trimmed/49937_1#54.json -h trimmed/49937_1#54.html 	1460676	1446672
/usr/local/bin/fastp -i 49937_1#55_1.fastq.gz -I 49937_1#55_2.fastq.gz -o trimmed/49937_1#55_1_tr.fastq.gz -O trimmed/49937_1#55_2_tr.fastq.gz -j trimmed/49937_1#55.json -h trimmed/49937_1#55.html 	2319148	2294324
/usr/local/bin/fastp -i 49937_1#56_1.fastq.gz -I 49937_1#56_2.fastq.gz -o trimmed/49937_1#56_1_tr.fastq.gz -O trimmed/49937_1#56_2_tr.fastq.gz -j trimmed/49937_1#56.json -h trimmed/49937_1#56.html 	1106764	1091752
/usr/local/bin/fastp -i 49937_1#57_1.fastq.gz -I 49937_1#57_2.fastq.gz -o trimmed/49937_1#57_1_tr.fastq.gz -O trimmed/49937_1#57_2_tr.fastq.gz -j trimmed/49937_1#57.json -h trimmed/49937_1#57.html 	1784994	1768782
/usr/local/bin/fastp -i 49937_1#58_1.fastq.gz -I 49937_1#58_2.fastq.gz -o trimmed/49937_1#58_1_tr.fastq.gz -O trimmed/49937_1#58_2_tr.fastq.gz -j trimmed/49937_1#58.json -h trimmed/49937_1#58.html 	2181042	2158846
/usr/local/bin/fastp -i 49937_1#59_1.fastq.gz -I 49937_1#59_2.fastq.gz -o trimmed/49937_1#59_1_tr.fastq.gz -O trimmed/49937_1#59_2_tr.fastq.gz -j trimmed/49937_1#59.json -h trimmed/49937_1#59.html 	2078702	2062986
/usr/local/bin/fastp -i 49937_1#5_1.fastq.gz -I 49937_1#5_2.fastq.gz -o trimmed/49937_1#5_1_tr.fastq.gz -O trimmed/49937_1#5_2_tr.fastq.gz -j trimmed/49937_1#5.json -h trimmed/49937_1#5.html 	1745930	1733532
/usr/local/bin/fastp -i 49937_1#60_1.fastq.gz -I 49937_1#60_2.fastq.gz -o trimmed/49937_1#60_1_tr.fastq.gz -O trimmed/49937_1#60_2_tr.fastq.gz -j trimmed/49937_1#60.json -h trimmed/49937_1#60.html 	179560	166780
/usr/local/bin/fastp -i 49937_1#61_1.fastq.gz -I 49937_1#61_2.fastq.gz -o trimmed/49937_1#61_1_tr.fastq.gz -O trimmed/49937_1#61_2_tr.fastq.gz -j trimmed/49937_1#61.json -h trimmed/49937_1#61.html 	2684636	2655836
/usr/local/bin/fastp -i 49937_1#62_1.fastq.gz -I 49937_1#62_2.fastq.gz -o trimmed/49937_1#62_1_tr.fastq.gz -O trimmed/49937_1#62_2_tr.fastq.gz -j trimmed/49937_1#62.json -h trimmed/49937_1#62.html 	1889876	1870066
/usr/local/bin/fastp -i 49937_1#63_1.fastq.gz -I 49937_1#63_2.fastq.gz -o trimmed/49937_1#63_1_tr.fastq.gz -O trimmed/49937_1#63_2_tr.fastq.gz -j trimmed/49937_1#63.json -h trimmed/49937_1#63.html 	2256572	2230426
/usr/local/bin/fastp -i 49937_1#64_1.fastq.gz -I 49937_1#64_2.fastq.gz -o trimmed/49937_1#64_1_tr.fastq.gz -O trimmed/49937_1#64_2_tr.fastq.gz -j trimmed/49937_1#64.json -h trimmed/49937_1#64.html 	2123712	2109002
/usr/local/bin/fastp -i 49937_1#65_1.fastq.gz -I 49937_1#65_2.fastq.gz -o trimmed/49937_1#65_1_tr.fastq.gz -O trimmed/49937_1#65_2_tr.fastq.gz -j trimmed/49937_1#65.json -h trimmed/49937_1#65.html 	1816112	1803946
/usr/local/bin/fastp -i 49937_1#66_1.fastq.gz -I 49937_1#66_2.fastq.gz -o trimmed/49937_1#66_1_tr.fastq.gz -O trimmed/49937_1#66_2_tr.fastq.gz -j trimmed/49937_1#66.json -h trimmed/49937_1#66.html 	2896526	2869980
/usr/local/bin/fastp -i 49937_1#67_1.fastq.gz -I 49937_1#67_2.fastq.gz -o trimmed/49937_1#67_1_tr.fastq.gz -O trimmed/49937_1#67_2_tr.fastq.gz -j trimmed/49937_1#67.json -h trimmed/49937_1#67.html 	2846366	2821058
/usr/local/bin/fastp -i 49937_1#68_1.fastq.gz -I 49937_1#68_2.fastq.gz -o trimmed/49937_1#68_1_tr.fastq.gz -O trimmed/49937_1#68_2_tr.fastq.gz -j trimmed/49937_1#68.json -h trimmed/49937_1#68.html 	2485622	2458688
/usr/local/bin/fastp -i 49937_1#69_1.fastq.gz -I 49937_1#69_2.fastq.gz -o trimmed/49937_1#69_1_tr.fastq.gz -O trimmed/49937_1#69_2_tr.fastq.gz -j trimmed/49937_1#69.json -h trimmed/49937_1#69.html 	2201632	2185664
/usr/local/bin/fastp -i 49937_1#6_1.fastq.gz -I 49937_1#6_2.fastq.gz -o trimmed/49937_1#6_1_tr.fastq.gz -O trimmed/49937_1#6_2_tr.fastq.gz -j trimmed/49937_1#6.json -h trimmed/49937_1#6.html 	2697148	2672438
/usr/local/bin/fastp -i 49937_1#70_1.fastq.gz -I 49937_1#70_2.fastq.gz -o trimmed/49937_1#70_1_tr.fastq.gz -O trimmed/49937_1#70_2_tr.fastq.gz -j trimmed/49937_1#70.json -h trimmed/49937_1#70.html 	2068358	2043136
/usr/local/bin/fastp -i 49937_1#71_1.fastq.gz -I 49937_1#71_2.fastq.gz -o trimmed/49937_1#71_1_tr.fastq.gz -O trimmed/49937_1#71_2_tr.fastq.gz -j trimmed/49937_1#71.json -h trimmed/49937_1#71.html 	2147348	2117440
/usr/local/bin/fastp -i 49937_1#72_1.fastq.gz -I 49937_1#72_2.fastq.gz -o trimmed/49937_1#72_1_tr.fastq.gz -O trimmed/49937_1#72_2_tr.fastq.gz -j trimmed/49937_1#72.json -h trimmed/49937_1#72.html 	2036394	2018560
/usr/local/bin/fastp -i 49937_1#73_1.fastq.gz -I 49937_1#73_2.fastq.gz -o trimmed/49937_1#73_1_tr.fastq.gz -O trimmed/49937_1#73_2_tr.fastq.gz -j trimmed/49937_1#73.json -h trimmed/49937_1#73.html 	3303398	3268450
/usr/local/bin/fastp -i 49937_1#74_1.fastq.gz -I 49937_1#74_2.fastq.gz -o trimmed/49937_1#74_1_tr.fastq.gz -O trimmed/49937_1#74_2_tr.fastq.gz -j trimmed/49937_1#74.json -h trimmed/49937_1#74.html 	2474912	2450000
/usr/local/bin/fastp -i 49937_1#75_1.fastq.gz -I 49937_1#75_2.fastq.gz -o trimmed/49937_1#75_1_tr.fastq.gz -O trimmed/49937_1#75_2_tr.fastq.gz -j trimmed/49937_1#75.json -h trimmed/49937_1#75.html 	2559808	2538206
/usr/local/bin/fastp -i 49937_1#76_1.fastq.gz -I 49937_1#76_2.fastq.gz -o trimmed/49937_1#76_1_tr.fastq.gz -O trimmed/49937_1#76_2_tr.fastq.gz -j trimmed/49937_1#76.json -h trimmed/49937_1#76.html 	2582764	2554050
/usr/local/bin/fastp -i 49937_1#77_1.fastq.gz -I 49937_1#77_2.fastq.gz -o trimmed/49937_1#77_1_tr.fastq.gz -O trimmed/49937_1#77_2_tr.fastq.gz -j trimmed/49937_1#77.json -h trimmed/49937_1#77.html 	2063740	2050930
/usr/local/bin/fastp -i 49937_1#78_1.fastq.gz -I 49937_1#78_2.fastq.gz -o trimmed/49937_1#78_1_tr.fastq.gz -O trimmed/49937_1#78_2_tr.fastq.gz -j trimmed/49937_1#78.json -h trimmed/49937_1#78.html 	1986408	1968664
/usr/local/bin/fastp -i 49937_1#79_1.fastq.gz -I 49937_1#79_2.fastq.gz -o trimmed/49937_1#79_1_tr.fastq.gz -O trimmed/49937_1#79_2_tr.fastq.gz -j trimmed/49937_1#79.json -h trimmed/49937_1#79.html 	1973460	1951782
/usr/local/bin/fastp -i 49937_1#7_1.fastq.gz -I 49937_1#7_2.fastq.gz -o trimmed/49937_1#7_1_tr.fastq.gz -O trimmed/49937_1#7_2_tr.fastq.gz -j trimmed/49937_1#7.json -h trimmed/49937_1#7.html 	2831014	2807200
/usr/local/bin/fastp -i 49937_1#80_1.fastq.gz -I 49937_1#80_2.fastq.gz -o trimmed/49937_1#80_1_tr.fastq.gz -O trimmed/49937_1#80_2_tr.fastq.gz -j trimmed/49937_1#80.json -h trimmed/49937_1#80.html 	2577868	2558964
/usr/local/bin/fastp -i 49937_1#81_1.fastq.gz -I 49937_1#81_2.fastq.gz -o trimmed/49937_1#81_1_tr.fastq.gz -O trimmed/49937_1#81_2_tr.fastq.gz -j trimmed/49937_1#81.json -h trimmed/49937_1#81.html 	3393986	3362312
/usr/local/bin/fastp -i 49937_1#82_1.fastq.gz -I 49937_1#82_2.fastq.gz -o trimmed/49937_1#82_1_tr.fastq.gz -O trimmed/49937_1#82_2_tr.fastq.gz -j trimmed/49937_1#82.json -h trimmed/49937_1#82.html 	2342612	2312024
/usr/local/bin/fastp -i 49937_1#83_1.fastq.gz -I 49937_1#83_2.fastq.gz -o trimmed/49937_1#83_1_tr.fastq.gz -O trimmed/49937_1#83_2_tr.fastq.gz -j trimmed/49937_1#83.json -h trimmed/49937_1#83.html 	1084240	1074196
/usr/local/bin/fastp -i 49937_1#84_1.fastq.gz -I 49937_1#84_2.fastq.gz -o trimmed/49937_1#84_1_tr.fastq.gz -O trimmed/49937_1#84_2_tr.fastq.gz -j trimmed/49937_1#84.json -h trimmed/49937_1#84.html 	2032374	2015320
/usr/local/bin/fastp -i 49937_1#85_1.fastq.gz -I 49937_1#85_2.fastq.gz -o trimmed/49937_1#85_1_tr.fastq.gz -O trimmed/49937_1#85_2_tr.fastq.gz -j trimmed/49937_1#85.json -h trimmed/49937_1#85.html 	1780212	1767706
/usr/local/bin/fastp -i 49937_1#86_1.fastq.gz -I 49937_1#86_2.fastq.gz -o trimmed/49937_1#86_1_tr.fastq.gz -O trimmed/49937_1#86_2_tr.fastq.gz -j trimmed/49937_1#86.json -h trimmed/49937_1#86.html 	2501290	2477972
/usr/local/bin/fastp -i 49937_1#87_1.fastq.gz -I 49937_1#87_2.fastq.gz -o trimmed/49937_1#87_1_tr.fastq.gz -O trimmed/49937_1#87_2_tr.fastq.gz -j trimmed/49937_1#87.json -h trimmed/49937_1#87.html 	1544108	1531352
/usr/local/bin/fastp -i 49937_1#88_1.fastq.gz -I 49937_1#88_2.fastq.gz -o trimmed/49937_1#88_1_tr.fastq.gz -O trimmed/49937_1#88_2_tr.fastq.gz -j trimmed/49937_1#88.json -h trimmed/49937_1#88.html 	2384554	2362370
/usr/local/bin/fastp -i 49937_1#89_1.fastq.gz -I 49937_1#89_2.fastq.gz -o trimmed/49937_1#89_1_tr.fastq.gz -O trimmed/49937_1#89_2_tr.fastq.gz -j trimmed/49937_1#89.json -h trimmed/49937_1#89.html 	2245418	2229120
/usr/local/bin/fastp -i 49937_1#8_1.fastq.gz -I 49937_1#8_2.fastq.gz -o trimmed/49937_1#8_1_tr.fastq.gz -O trimmed/49937_1#8_2_tr.fastq.gz -j trimmed/49937_1#8.json -h trimmed/49937_1#8.html 	187310	186124
/usr/local/bin/fastp -i 49937_1#90_1.fastq.gz -I 49937_1#90_2.fastq.gz -o trimmed/49937_1#90_1_tr.fastq.gz -O trimmed/49937_1#90_2_tr.fastq.gz -j trimmed/49937_1#90.json -h trimmed/49937_1#90.html 	1574332	1557040
/usr/local/bin/fastp -i 49937_1#91_1.fastq.gz -I 49937_1#91_2.fastq.gz -o trimmed/49937_1#91_1_tr.fastq.gz -O trimmed/49937_1#91_2_tr.fastq.gz -j trimmed/49937_1#91.json -h trimmed/49937_1#91.html 	2044824	2027020
/usr/local/bin/fastp -i 49937_1#92_1.fastq.gz -I 49937_1#92_2.fastq.gz -o trimmed/49937_1#92_1_tr.fastq.gz -O trimmed/49937_1#92_2_tr.fastq.gz -j trimmed/49937_1#92.json -h trimmed/49937_1#92.html 	2380682	2357146
/usr/local/bin/fastp -i 49937_1#93_1.fastq.gz -I 49937_1#93_2.fastq.gz -o trimmed/49937_1#93_1_tr.fastq.gz -O trimmed/49937_1#93_2_tr.fastq.gz -j trimmed/49937_1#93.json -h trimmed/49937_1#93.html 	1463852	1451106
/usr/local/bin/fastp -i 49937_1#94_1.fastq.gz -I 49937_1#94_2.fastq.gz -o trimmed/49937_1#94_1_tr.fastq.gz -O trimmed/49937_1#94_2_tr.fastq.gz -j trimmed/49937_1#94.json -h trimmed/49937_1#94.html 	1506478	1492616
/usr/local/bin/fastp -i 49937_1#95_1.fastq.gz -I 49937_1#95_2.fastq.gz -o trimmed/49937_1#95_1_tr.fastq.gz -O trimmed/49937_1#95_2_tr.fastq.gz -j trimmed/49937_1#95.json -h trimmed/49937_1#95.html 	1823398	1804188
/usr/local/bin/fastp -i 49937_1#96_1.fastq.gz -I 49937_1#96_2.fastq.gz -o trimmed/49937_1#96_1_tr.fastq.gz -O trimmed/49937_1#96_2_tr.fastq.gz -j trimmed/49937_1#96.json -h trimmed/49937_1#96.html 	1339644	1330628
/usr/local/bin/fastp -i 49937_1#97_1.fastq.gz -I 49937_1#97_2.fastq.gz -o trimmed/49937_1#97_1_tr.fastq.gz -O trimmed/49937_1#97_2_tr.fastq.gz -j trimmed/49937_1#97.json -h trimmed/49937_1#97.html 	2971850	2937740
/usr/local/bin/fastp -i 49937_1#98_1.fastq.gz -I 49937_1#98_2.fastq.gz -o trimmed/49937_1#98_1_tr.fastq.gz -O trimmed/49937_1#98_2_tr.fastq.gz -j trimmed/49937_1#98.json -h trimmed/49937_1#98.html 	2536804	2512536
/usr/local/bin/fastp -i 49937_1#99_1.fastq.gz -I 49937_1#99_2.fastq.gz -o trimmed/49937_1#99_1_tr.fastq.gz -O trimmed/49937_1#99_2_tr.fastq.gz -j trimmed/49937_1#99.json -h trimmed/49937_1#99.html 	2400586	2381986
/usr/local/bin/fastp -i 49937_1#9_1.fastq.gz -I 49937_1#9_2.fastq.gz -o trimmed/49937_1#9_1_tr.fastq.gz -O trimmed/49937_1#9_2_tr.fastq.gz -j trimmed/49937_1#9.json -h trimmed/49937_1#9.html 	2589292	2571482
/usr/local/bin/fastp -i 49947_1#113_1.fastq.gz -I 49947_1#113_2.fastq.gz -o trimmed/49947_1#113_1_tr.fastq.gz -O trimmed/49947_1#113_2_tr.fastq.gz -j trimmed/49947_1#113.json -h trimmed/49947_1#113.html 	306760	302644
/usr/local/bin/fastp -i 49947_1#114_1.fastq.gz -I 49947_1#114_2.fastq.gz -o trimmed/49947_1#114_1_tr.fastq.gz -O trimmed/49947_1#114_2_tr.fastq.gz -j trimmed/49947_1#114.json -h trimmed/49947_1#114.html 	1044742	1033026
/usr/local/bin/fastp -i 49947_1#115_1.fastq.gz -I 49947_1#115_2.fastq.gz -o trimmed/49947_1#115_1_tr.fastq.gz -O trimmed/49947_1#115_2_tr.fastq.gz -j trimmed/49947_1#115.json -h trimmed/49947_1#115.html 	811218	804186
/usr/local/bin/fastp -i 49947_1#116_1.fastq.gz -I 49947_1#116_2.fastq.gz -o trimmed/49947_1#116_1_tr.fastq.gz -O trimmed/49947_1#116_2_tr.fastq.gz -j trimmed/49947_1#116.json -h trimmed/49947_1#116.html 	718730	711770
/usr/local/bin/fastp -i 49947_1#117_1.fastq.gz -I 49947_1#117_2.fastq.gz -o trimmed/49947_1#117_1_tr.fastq.gz -O trimmed/49947_1#117_2_tr.fastq.gz -j trimmed/49947_1#117.json -h trimmed/49947_1#117.html 	1039728	1026744
/usr/local/bin/fastp -i 49947_1#118_1.fastq.gz -I 49947_1#118_2.fastq.gz -o trimmed/49947_1#118_1_tr.fastq.gz -O trimmed/49947_1#118_2_tr.fastq.gz -j trimmed/49947_1#118.json -h trimmed/49947_1#118.html 	2060228	2032170
/usr/local/bin/fastp -i 49947_1#119_1.fastq.gz -I 49947_1#119_2.fastq.gz -o trimmed/49947_1#119_1_tr.fastq.gz -O trimmed/49947_1#119_2_tr.fastq.gz -j trimmed/49947_1#119.json -h trimmed/49947_1#119.html 	1027860	1015214
/usr/local/bin/fastp -i 49947_1#120_1.fastq.gz -I 49947_1#120_2.fastq.gz -o trimmed/49947_1#120_1_tr.fastq.gz -O trimmed/49947_1#120_2_tr.fastq.gz -j trimmed/49947_1#120.json -h trimmed/49947_1#120.html 	9666270	9569986
/usr/local/bin/fastp -i 49947_1#121_1.fastq.gz -I 49947_1#121_2.fastq.gz -o trimmed/49947_1#121_1_tr.fastq.gz -O trimmed/49947_1#121_2_tr.fastq.gz -j trimmed/49947_1#121.json -h trimmed/49947_1#121.html 	998346	983922
/usr/local/bin/fastp -i 49947_1#122_1.fastq.gz -I 49947_1#122_2.fastq.gz -o trimmed/49947_1#122_1_tr.fastq.gz -O trimmed/49947_1#122_2_tr.fastq.gz -j trimmed/49947_1#122.json -h trimmed/49947_1#122.html 	1758812	1740712
/usr/local/bin/fastp -i 49947_1#123_1.fastq.gz -I 49947_1#123_2.fastq.gz -o trimmed/49947_1#123_1_tr.fastq.gz -O trimmed/49947_1#123_2_tr.fastq.gz -j trimmed/49947_1#123.json -h trimmed/49947_1#123.html 	862824	851762
/usr/local/bin/fastp -i 49947_1#124_1.fastq.gz -I 49947_1#124_2.fastq.gz -o trimmed/49947_1#124_1_tr.fastq.gz -O trimmed/49947_1#124_2_tr.fastq.gz -j trimmed/49947_1#124.json -h trimmed/49947_1#124.html 	1447304	1429682
/usr/local/bin/fastp -i 49947_1#125_1.fastq.gz -I 49947_1#125_2.fastq.gz -o trimmed/49947_1#125_1_tr.fastq.gz -O trimmed/49947_1#125_2_tr.fastq.gz -j trimmed/49947_1#125.json -h trimmed/49947_1#125.html 	1851942	1827238
/usr/local/bin/fastp -i 49947_1#126_1.fastq.gz -I 49947_1#126_2.fastq.gz -o trimmed/49947_1#126_1_tr.fastq.gz -O trimmed/49947_1#126_2_tr.fastq.gz -j trimmed/49947_1#126.json -h trimmed/49947_1#126.html 	1675362	1654860
/usr/local/bin/fastp -i 49947_1#127_1.fastq.gz -I 49947_1#127_2.fastq.gz -o trimmed/49947_1#127_1_tr.fastq.gz -O trimmed/49947_1#127_2_tr.fastq.gz -j trimmed/49947_1#127.json -h trimmed/49947_1#127.html 	1423858	1405014
/usr/local/bin/fastp -i 49947_1#128_1.fastq.gz -I 49947_1#128_2.fastq.gz -o trimmed/49947_1#128_1_tr.fastq.gz -O trimmed/49947_1#128_2_tr.fastq.gz -j trimmed/49947_1#128.json -h trimmed/49947_1#128.html 	2213296	2190606
/usr/local/bin/fastp -i 49947_1#145_1.fastq.gz -I 49947_1#145_2.fastq.gz -o trimmed/49947_1#145_1_tr.fastq.gz -O trimmed/49947_1#145_2_tr.fastq.gz -j trimmed/49947_1#145.json -h trimmed/49947_1#145.html 	1662478	1644856
/usr/local/bin/fastp -i 49947_1#146_1.fastq.gz -I 49947_1#146_2.fastq.gz -o trimmed/49947_1#146_1_tr.fastq.gz -O trimmed/49947_1#146_2_tr.fastq.gz -j trimmed/49947_1#146.json -h trimmed/49947_1#146.html 	1626872	1608532
/usr/local/bin/fastp -i 49947_1#147_1.fastq.gz -I 49947_1#147_2.fastq.gz -o trimmed/49947_1#147_1_tr.fastq.gz -O trimmed/49947_1#147_2_tr.fastq.gz -j trimmed/49947_1#147.json -h trimmed/49947_1#147.html 	1029788	1018606
/usr/local/bin/fastp -i 49947_1#148_1.fastq.gz -I 49947_1#148_2.fastq.gz -o trimmed/49947_1#148_1_tr.fastq.gz -O trimmed/49947_1#148_2_tr.fastq.gz -j trimmed/49947_1#148.json -h trimmed/49947_1#148.html 	994420	986094
/usr/local/bin/fastp -i 49947_1#149_1.fastq.gz -I 49947_1#149_2.fastq.gz -o trimmed/49947_1#149_1_tr.fastq.gz -O trimmed/49947_1#149_2_tr.fastq.gz -j trimmed/49947_1#149.json -h trimmed/49947_1#149.html 	924208	906824
/usr/local/bin/fastp -i 49947_1#150_1.fastq.gz -I 49947_1#150_2.fastq.gz -o trimmed/49947_1#150_1_tr.fastq.gz -O trimmed/49947_1#150_2_tr.fastq.gz -j trimmed/49947_1#150.json -h trimmed/49947_1#150.html 	793510	784930
/usr/local/bin/fastp -i 49947_1#151_1.fastq.gz -I 49947_1#151_2.fastq.gz -o trimmed/49947_1#151_1_tr.fastq.gz -O trimmed/49947_1#151_2_tr.fastq.gz -j trimmed/49947_1#151.json -h trimmed/49947_1#151.html 	1115794	1102958
/usr/local/bin/fastp -i 49947_1#152_1.fastq.gz -I 49947_1#152_2.fastq.gz -o trimmed/49947_1#152_1_tr.fastq.gz -O trimmed/49947_1#152_2_tr.fastq.gz -j trimmed/49947_1#152.json -h trimmed/49947_1#152.html 	1279136	1267276
/usr/local/bin/fastp -i 49947_1#153_1.fastq.gz -I 49947_1#153_2.fastq.gz -o trimmed/49947_1#153_1_tr.fastq.gz -O trimmed/49947_1#153_2_tr.fastq.gz -j trimmed/49947_1#153.json -h trimmed/49947_1#153.html 	1137002	1121452
/usr/local/bin/fastp -i 49947_1#154_1.fastq.gz -I 49947_1#154_2.fastq.gz -o trimmed/49947_1#154_1_tr.fastq.gz -O trimmed/49947_1#154_2_tr.fastq.gz -j trimmed/49947_1#154.json -h trimmed/49947_1#154.html 	1323578	1307640
/usr/local/bin/fastp -i 49947_1#155_1.fastq.gz -I 49947_1#155_2.fastq.gz -o trimmed/49947_1#155_1_tr.fastq.gz -O trimmed/49947_1#155_2_tr.fastq.gz -j trimmed/49947_1#155.json -h trimmed/49947_1#155.html 	1223722	1207182
/usr/local/bin/fastp -i 49947_1#156_1.fastq.gz -I 49947_1#156_2.fastq.gz -o trimmed/49947_1#156_1_tr.fastq.gz -O trimmed/49947_1#156_2_tr.fastq.gz -j trimmed/49947_1#156.json -h trimmed/49947_1#156.html 	1788120	1768660
/usr/local/bin/fastp -i 49947_1#157_1.fastq.gz -I 49947_1#157_2.fastq.gz -o trimmed/49947_1#157_1_tr.fastq.gz -O trimmed/49947_1#157_2_tr.fastq.gz -j trimmed/49947_1#157.json -h trimmed/49947_1#157.html 	793704	782324
/usr/local/bin/fastp -i 49947_1#158_1.fastq.gz -I 49947_1#158_2.fastq.gz -o trimmed/49947_1#158_1_tr.fastq.gz -O trimmed/49947_1#158_2_tr.fastq.gz -j trimmed/49947_1#158.json -h trimmed/49947_1#158.html 	2136158	2114086
/usr/local/bin/fastp -i 49947_1#159_1.fastq.gz -I 49947_1#159_2.fastq.gz -o trimmed/49947_1#159_1_tr.fastq.gz -O trimmed/49947_1#159_2_tr.fastq.gz -j trimmed/49947_1#159.json -h trimmed/49947_1#159.html 	1419458	1395412
/usr/local/bin/fastp -i 49947_1#160_1.fastq.gz -I 49947_1#160_2.fastq.gz -o trimmed/49947_1#160_1_tr.fastq.gz -O trimmed/49947_1#160_2_tr.fastq.gz -j trimmed/49947_1#160.json -h trimmed/49947_1#160.html 	2153698	2121126
/usr/local/bin/fastp -i 49947_1#177_1.fastq.gz -I 49947_1#177_2.fastq.gz -o trimmed/49947_1#177_1_tr.fastq.gz -O trimmed/49947_1#177_2_tr.fastq.gz -j trimmed/49947_1#177.json -h trimmed/49947_1#177.html 	1451178	1431152
/usr/local/bin/fastp -i 49947_1#178_1.fastq.gz -I 49947_1#178_2.fastq.gz -o trimmed/49947_1#178_1_tr.fastq.gz -O trimmed/49947_1#178_2_tr.fastq.gz -j trimmed/49947_1#178.json -h trimmed/49947_1#178.html 	914258	903964
/usr/local/bin/fastp -i 49947_1#179_1.fastq.gz -I 49947_1#179_2.fastq.gz -o trimmed/49947_1#179_1_tr.fastq.gz -O trimmed/49947_1#179_2_tr.fastq.gz -j trimmed/49947_1#179.json -h trimmed/49947_1#179.html 	925886	912196
/usr/local/bin/fastp -i 49947_1#180_1.fastq.gz -I 49947_1#180_2.fastq.gz -o trimmed/49947_1#180_1_tr.fastq.gz -O trimmed/49947_1#180_2_tr.fastq.gz -j trimmed/49947_1#180.json -h trimmed/49947_1#180.html 	1086008	1071424
/usr/local/bin/fastp -i 49947_1#181_1.fastq.gz -I 49947_1#181_2.fastq.gz -o trimmed/49947_1#181_1_tr.fastq.gz -O trimmed/49947_1#181_2_tr.fastq.gz -j trimmed/49947_1#181.json -h trimmed/49947_1#181.html 	473826	468830
/usr/local/bin/fastp -i 49947_1#182_1.fastq.gz -I 49947_1#182_2.fastq.gz -o trimmed/49947_1#182_1_tr.fastq.gz -O trimmed/49947_1#182_2_tr.fastq.gz -j trimmed/49947_1#182.json -h trimmed/49947_1#182.html 	2046464	2023964
/usr/local/bin/fastp -i 49947_1#183_1.fastq.gz -I 49947_1#183_2.fastq.gz -o trimmed/49947_1#183_1_tr.fastq.gz -O trimmed/49947_1#183_2_tr.fastq.gz -j trimmed/49947_1#183.json -h trimmed/49947_1#183.html 	1556556	1537686
